image_id,image_width,image_height,image_path,label_colored_path,label_layers_path,label_regions_path,label_surfaces_path,horizon_position
2000042,320,240,images/2000042.jpg,labels_colored/2000042.png,labels_raw/2000042.layers.txt,labels_raw/2000042.regions.txt,labels_raw/2000042.surfaces.txt,62.157458999999996
2000043,240,320,images/2000043.jpg,labels_colored/2000043.png,labels_raw/2000043.layers.txt,labels_raw/2000043.regions.txt,labels_raw/2000043.surfaces.txt,135.748619
2000044,320,179,images/2000044.jpg,labels_colored/2000044.png,labels_raw/2000044.layers.txt,labels_raw/2000044.regions.txt,labels_raw/2000044.surfaces.txt,150.325967
3000072,320,240,images/3000072.jpg,labels_colored/3000072.png,labels_raw/3000072.layers.txt,labels_raw/3000072.regions.txt,labels_raw/3000072.surfaces.txt,79.395028
3000076,320,240,images/3000076.jpg,labels_colored/3000076.png,labels_raw/3000076.layers.txt,labels_raw/3000076.regions.txt,labels_raw/3000076.surfaces.txt,58.17955799999999
3000099,320,240,images/3000099.jpg,labels_colored/3000099.png,labels_raw/3000099.layers.txt,labels_raw/3000099.regions.txt,labels_raw/3000099.surfaces.txt,96.632597
3000119,320,240,images/3000119.jpg,labels_colored/3000119.png,labels_raw/3000119.layers.txt,labels_raw/3000119.regions.txt,labels_raw/3000119.surfaces.txt,26.356354
3000148,320,240,images/3000148.jpg,labels_colored/3000148.png,labels_raw/3000148.layers.txt,labels_raw/3000148.regions.txt,labels_raw/3000148.surfaces.txt,26.356354
3000299,320,240,images/3000299.jpg,labels_colored/3000299.png,labels_raw/3000299.layers.txt,labels_raw/3000299.regions.txt,labels_raw/3000299.surfaces.txt,3.814917
3000323,320,240,images/3000323.jpg,labels_colored/3000323.png,labels_raw/3000323.layers.txt,labels_raw/3000323.regions.txt,labels_raw/3000323.surfaces.txt,14.422652
3000454,320,240,images/3000454.jpg,labels_colored/3000454.png,labels_raw/3000454.layers.txt,labels_raw/3000454.regions.txt,labels_raw/3000454.surfaces.txt,49.950549
3000469,320,240,images/3000469.jpg,labels_colored/3000469.png,labels_raw/3000469.layers.txt,labels_raw/3000469.regions.txt,labels_raw/3000469.surfaces.txt,158.082418
3000676,214,320,images/3000676.jpg,labels_colored/3000676.png,labels_raw/3000676.layers.txt,labels_raw/3000676.regions.txt,labels_raw/3000676.surfaces.txt,273.90659300000004
3000716,320,213,images/3000716.jpg,labels_colored/3000716.png,labels_raw/3000716.layers.txt,labels_raw/3000716.regions.txt,labels_raw/3000716.surfaces.txt,88.85989000000001
3000759,320,214,images/3000759.jpg,labels_colored/3000759.png,labels_raw/3000759.layers.txt,labels_raw/3000759.regions.txt,labels_raw/3000759.surfaces.txt,6.967033
3000945,320,219,images/3000945.jpg,labels_colored/3000945.png,labels_raw/3000945.layers.txt,labels_raw/3000945.regions.txt,labels_raw/3000945.surfaces.txt,85.332418
3001004,320,240,images/3001004.jpg,labels_colored/3001004.png,labels_raw/3001004.layers.txt,labels_raw/3001004.regions.txt,labels_raw/3001004.surfaces.txt,90.82967
3001018,320,213,images/3001018.jpg,labels_colored/3001018.png,labels_raw/3001018.layers.txt,labels_raw/3001018.regions.txt,labels_raw/3001018.surfaces.txt,25.662088
3001061,320,312,images/3001061.jpg,labels_colored/3001061.png,labels_raw/3001061.layers.txt,labels_raw/3001061.regions.txt,labels_raw/3001061.surfaces.txt,46.179558
3001131,320,213,images/3001131.jpg,labels_colored/3001131.png,labels_raw/3001131.layers.txt,labels_raw/3001131.regions.txt,labels_raw/3001131.surfaces.txt,134.066298
3001230,320,240,images/3001230.jpg,labels_colored/3001230.png,labels_raw/3001230.layers.txt,labels_raw/3001230.regions.txt,labels_raw/3001230.surfaces.txt,97.958564
3001319,240,320,images/3001319.jpg,labels_colored/3001319.png,labels_raw/3001319.layers.txt,labels_raw/3001319.regions.txt,labels_raw/3001319.surfaces.txt,148.124309
3001336,320,202,images/3001336.jpg,labels_colored/3001336.png,labels_raw/3001336.layers.txt,labels_raw/3001336.regions.txt,labels_raw/3001336.surfaces.txt,62.439227
3001421,320,240,images/3001421.jpg,labels_colored/3001421.png,labels_raw/3001421.layers.txt,labels_raw/3001421.regions.txt,labels_raw/3001421.surfaces.txt,34.312155
3001460,320,240,images/3001460.jpg,labels_colored/3001460.png,labels_raw/3001460.layers.txt,labels_raw/3001460.regions.txt,labels_raw/3001460.surfaces.txt,43.593923
3001555,320,193,images/3001555.jpg,labels_colored/3001555.png,labels_raw/3001555.layers.txt,labels_raw/3001555.regions.txt,labels_raw/3001555.surfaces.txt,103.39779
3001569,320,240,images/3001569.jpg,labels_colored/3001569.png,labels_raw/3001569.layers.txt,labels_raw/3001569.regions.txt,labels_raw/3001569.surfaces.txt,131.10773500000002
3001667,320,240,images/3001667.jpg,labels_colored/3001667.png,labels_raw/3001667.layers.txt,labels_raw/3001667.regions.txt,labels_raw/3001667.surfaces.txt,83.372928
3001751,320,212,images/3001751.jpg,labels_colored/3001751.png,labels_raw/3001751.layers.txt,labels_raw/3001751.regions.txt,labels_raw/3001751.surfaces.txt,92.444751
3001767,240,320,images/3001767.jpg,labels_colored/3001767.png,labels_raw/3001767.layers.txt,labels_raw/3001767.regions.txt,labels_raw/3001767.surfaces.txt,125.14088400000001
3001826,320,240,images/3001826.jpg,labels_colored/3001826.png,labels_raw/3001826.layers.txt,labels_raw/3001826.regions.txt,labels_raw/3001826.surfaces.txt,23.576923
3001891,320,240,images/3001891.jpg,labels_colored/3001891.png,labels_raw/3001891.layers.txt,labels_raw/3001891.regions.txt,labels_raw/3001891.surfaces.txt,56.54395600000001
3001976,320,214,images/3001976.jpg,labels_colored/3001976.png,labels_raw/3001976.layers.txt,labels_raw/3001976.regions.txt,labels_raw/3001976.surfaces.txt,72.813187
3002020,320,183,images/3002020.jpg,labels_colored/3002020.png,labels_raw/3002020.layers.txt,labels_raw/3002020.regions.txt,labels_raw/3002020.surfaces.txt,45.244505
3002059,320,227,images/3002059.jpg,labels_colored/3002059.png,labels_raw/3002059.layers.txt,labels_raw/3002059.regions.txt,labels_raw/3002059.surfaces.txt,41.035714
3002082,320,214,images/3002082.jpg,labels_colored/3002082.png,labels_raw/3002082.layers.txt,labels_raw/3002082.regions.txt,labels_raw/3002082.surfaces.txt,61.054945
3002154,320,240,images/3002154.jpg,labels_colored/3002154.png,labels_raw/3002154.layers.txt,labels_raw/3002154.regions.txt,labels_raw/3002154.surfaces.txt,6.4340660000000005
3002206,240,320,images/3002206.jpg,labels_colored/3002206.png,labels_raw/3002206.layers.txt,labels_raw/3002206.regions.txt,labels_raw/3002206.surfaces.txt,69.950549
3002221,320,214,images/3002221.jpg,labels_colored/3002221.png,labels_raw/3002221.layers.txt,labels_raw/3002221.regions.txt,labels_raw/3002221.surfaces.txt,75.577348
3002340,320,240,images/3002340.jpg,labels_colored/3002340.png,labels_raw/3002340.layers.txt,labels_raw/3002340.regions.txt,labels_raw/3002340.surfaces.txt,31.660221000000003
3002366,320,240,images/3002366.jpg,labels_colored/3002366.png,labels_raw/3002366.layers.txt,labels_raw/3002366.regions.txt,labels_raw/3002366.surfaces.txt,86.024862
3002411,320,213,images/3002411.jpg,labels_colored/3002411.png,labels_raw/3002411.layers.txt,labels_raw/3002411.regions.txt,labels_raw/3002411.surfaces.txt,172.900552
3002594,320,240,images/3002594.jpg,labels_colored/3002594.png,labels_raw/3002594.layers.txt,labels_raw/3002594.regions.txt,labels_raw/3002594.surfaces.txt,30.334253999999998
3002905,320,214,images/3002905.jpg,labels_colored/3002905.png,labels_raw/3002905.layers.txt,labels_raw/3002905.regions.txt,labels_raw/3002905.surfaces.txt,67.301105
3002909,320,240,images/3002909.jpg,labels_colored/3002909.png,labels_raw/3002909.layers.txt,labels_raw/3002909.regions.txt,labels_raw/3002909.surfaces.txt,101.936464
3003122,320,240,images/3003122.jpg,labels_colored/3003122.png,labels_raw/3003122.layers.txt,labels_raw/3003122.regions.txt,labels_raw/3003122.surfaces.txt,17.074586
3003322,320,260,images/3003322.jpg,labels_colored/3003322.png,labels_raw/3003322.layers.txt,labels_raw/3003322.regions.txt,labels_raw/3003322.surfaces.txt,186.522099
3003328,320,213,images/3003328.jpg,labels_colored/3003328.png,labels_raw/3003328.layers.txt,labels_raw/3003328.regions.txt,labels_raw/3003328.surfaces.txt,115.237569
3003356,240,320,images/3003356.jpg,labels_colored/3003356.png,labels_raw/3003356.layers.txt,labels_raw/3003356.regions.txt,labels_raw/3003356.surfaces.txt,125.14088400000001
3003448,320,240,images/3003448.jpg,labels_colored/3003448.png,labels_raw/3003448.layers.txt,labels_raw/3003448.regions.txt,labels_raw/3003448.surfaces.txt,10.444751
3003731,320,240,images/3003731.jpg,labels_colored/3003731.png,labels_raw/3003731.layers.txt,labels_raw/3003731.regions.txt,labels_raw/3003731.surfaces.txt,47.313187
3003791,320,240,images/3003791.jpg,labels_colored/3003791.png,labels_raw/3003791.layers.txt,labels_raw/3003791.regions.txt,labels_raw/3003791.surfaces.txt,63.137363
3003817,320,217,images/3003817.jpg,labels_colored/3003817.png,labels_raw/3003817.layers.txt,labels_raw/3003817.regions.txt,labels_raw/3003817.surfaces.txt,66.673077
4000066,240,320,images/4000066.jpg,labels_colored/4000066.png,labels_raw/4000066.layers.txt,labels_raw/4000066.regions.txt,labels_raw/4000066.surfaces.txt,166.653846
4000086,240,320,images/4000086.jpg,labels_colored/4000086.png,labels_raw/4000086.layers.txt,labels_raw/4000086.regions.txt,labels_raw/4000086.surfaces.txt,160.0
4100066,240,320,images/4100066.jpg,labels_colored/4100066.png,labels_raw/4100066.layers.txt,labels_raw/4100066.regions.txt,labels_raw/4100066.surfaces.txt,143.796703
4100246,240,320,images/4100246.jpg,labels_colored/4100246.png,labels_raw/4100246.layers.txt,labels_raw/4100246.regions.txt,labels_raw/4100246.surfaces.txt,142.038462
4100280,240,320,images/4100280.jpg,labels_colored/4100280.png,labels_raw/4100280.layers.txt,labels_raw/4100280.regions.txt,labels_raw/4100280.surfaces.txt,147.313187
5000016,320,213,images/5000016.jpg,labels_colored/5000016.png,labels_raw/5000016.layers.txt,labels_raw/5000016.regions.txt,labels_raw/5000016.surfaces.txt,44.629834
5000119,320,213,images/5000119.jpg,labels_colored/5000119.png,labels_raw/5000119.layers.txt,labels_raw/5000119.regions.txt,labels_raw/5000119.surfaces.txt,131.712707
5000120,320,213,images/5000120.jpg,labels_colored/5000120.png,labels_raw/5000120.layers.txt,labels_raw/5000120.regions.txt,labels_raw/5000120.surfaces.txt,130.53591200000002
5000121,320,213,images/5000121.jpg,labels_colored/5000121.png,labels_raw/5000121.layers.txt,labels_raw/5000121.regions.txt,labels_raw/5000121.surfaces.txt,125.82872900000001
5000122,320,213,images/5000122.jpg,labels_colored/5000122.png,labels_raw/5000122.layers.txt,labels_raw/5000122.regions.txt,labels_raw/5000122.surfaces.txt,121.12154699999999
5000123,320,213,images/5000123.jpg,labels_colored/5000123.png,labels_raw/5000123.layers.txt,labels_raw/5000123.regions.txt,labels_raw/5000123.surfaces.txt,137.596685
5000124,320,213,images/5000124.jpg,labels_colored/5000124.png,labels_raw/5000124.layers.txt,labels_raw/5000124.regions.txt,labels_raw/5000124.surfaces.txt,106.5
5000125,320,213,images/5000125.jpg,labels_colored/5000125.png,labels_raw/5000125.layers.txt,labels_raw/5000125.regions.txt,labels_raw/5000125.surfaces.txt,121.12154699999999
5000126,320,213,images/5000126.jpg,labels_colored/5000126.png,labels_raw/5000126.layers.txt,labels_raw/5000126.regions.txt,labels_raw/5000126.surfaces.txt,90.524862
5000127,320,213,images/5000127.jpg,labels_colored/5000127.png,labels_raw/5000127.layers.txt,labels_raw/5000127.regions.txt,labels_raw/5000127.surfaces.txt,124.65193400000001
5000128,240,320,images/5000128.jpg,labels_colored/5000128.png,labels_raw/5000128.layers.txt,labels_raw/5000128.regions.txt,labels_raw/5000128.surfaces.txt,185.251381
5000129,320,213,images/5000129.jpg,labels_colored/5000129.png,labels_raw/5000129.layers.txt,labels_raw/5000129.regions.txt,labels_raw/5000129.surfaces.txt,92.87845300000001
5000130,320,213,images/5000130.jpg,labels_colored/5000130.png,labels_raw/5000130.layers.txt,labels_raw/5000130.regions.txt,labels_raw/5000130.surfaces.txt,145.03571399999998
5000131,320,213,images/5000131.jpg,labels_colored/5000131.png,labels_raw/5000131.layers.txt,labels_raw/5000131.regions.txt,labels_raw/5000131.surfaces.txt,130.991758
5000132,320,213,images/5000132.jpg,labels_colored/5000132.png,labels_raw/5000132.layers.txt,labels_raw/5000132.regions.txt,labels_raw/5000132.surfaces.txt,120.45879099999999
5000133,320,213,images/5000133.jpg,labels_colored/5000133.png,labels_raw/5000133.layers.txt,labels_raw/5000133.regions.txt,labels_raw/5000133.surfaces.txt,130.991758
5000137,320,213,images/5000137.jpg,labels_colored/5000137.png,labels_raw/5000137.layers.txt,labels_raw/5000137.regions.txt,labels_raw/5000137.surfaces.txt,84.17857099999999
5000144,320,240,images/5000144.jpg,labels_colored/5000144.png,labels_raw/5000144.layers.txt,labels_raw/5000144.regions.txt,labels_raw/5000144.surfaces.txt,78.961538
5000147,320,213,images/5000147.jpg,labels_colored/5000147.png,labels_raw/5000147.layers.txt,labels_raw/5000147.regions.txt,labels_raw/5000147.surfaces.txt,125.14011
5000149,320,213,images/5000149.jpg,labels_colored/5000149.png,labels_raw/5000149.layers.txt,labels_raw/5000149.regions.txt,labels_raw/5000149.surfaces.txt,15.129121
5000150,320,240,images/5000150.jpg,labels_colored/5000150.png,labels_raw/5000150.layers.txt,labels_raw/5000150.regions.txt,labels_raw/5000150.surfaces.txt,74.09116
5000162,320,240,images/5000162.jpg,labels_colored/5000162.png,labels_raw/5000162.layers.txt,labels_raw/5000162.regions.txt,labels_raw/5000162.surfaces.txt,192.10221
5000163,320,240,images/5000163.jpg,labels_colored/5000163.png,labels_raw/5000163.layers.txt,labels_raw/5000163.regions.txt,labels_raw/5000163.surfaces.txt,79.395028
5000164,240,320,images/5000164.jpg,labels_colored/5000164.png,labels_raw/5000164.layers.txt,labels_raw/5000164.regions.txt,labels_raw/5000164.surfaces.txt,47.350829
5000165,320,240,images/5000165.jpg,labels_colored/5000165.png,labels_raw/5000165.layers.txt,labels_raw/5000165.regions.txt,labels_raw/5000165.surfaces.txt,111.218232
5000166,320,240,images/5000166.jpg,labels_colored/5000166.png,labels_raw/5000166.layers.txt,labels_raw/5000166.regions.txt,labels_raw/5000166.surfaces.txt,113.870166
5000168,320,240,images/5000168.jpg,labels_colored/5000168.png,labels_raw/5000168.layers.txt,labels_raw/5000168.regions.txt,labels_raw/5000168.surfaces.txt,71.439227
5000172,240,320,images/5000172.jpg,labels_colored/5000172.png,labels_raw/5000172.layers.txt,labels_raw/5000172.regions.txt,labels_raw/5000172.surfaces.txt,210.00276200000002
5000173,240,320,images/5000173.jpg,labels_colored/5000173.png,labels_raw/5000173.layers.txt,labels_raw/5000173.regions.txt,labels_raw/5000173.surfaces.txt,195.859116
5000174,240,320,images/5000174.jpg,labels_colored/5000174.png,labels_raw/5000174.layers.txt,labels_raw/5000174.regions.txt,labels_raw/5000174.surfaces.txt,187.019337
5000175,320,239,images/5000175.jpg,labels_colored/5000175.png,labels_raw/5000175.layers.txt,labels_raw/5000175.regions.txt,labels_raw/5000175.surfaces.txt,141.127072
5000176,213,320,images/5000176.jpg,labels_colored/5000176.png,labels_raw/5000176.layers.txt,labels_raw/5000176.regions.txt,labels_raw/5000176.surfaces.txt,240.058011
5000180,213,320,images/5000180.jpg,labels_colored/5000180.png,labels_raw/5000180.layers.txt,labels_raw/5000180.regions.txt,labels_raw/5000180.surfaces.txt,242.258242
5000181,213,320,images/5000181.jpg,labels_colored/5000181.png,labels_raw/5000181.layers.txt,labels_raw/5000181.regions.txt,labels_raw/5000181.surfaces.txt,266.873626
5000182,213,320,images/5000182.jpg,labels_colored/5000182.png,labels_raw/5000182.layers.txt,labels_raw/5000182.regions.txt,labels_raw/5000182.surfaces.txt,226.434066
5000183,320,213,images/5000183.jpg,labels_colored/5000183.png,labels_raw/5000183.layers.txt,labels_raw/5000183.regions.txt,labels_raw/5000183.surfaces.txt,167.271978
5000184,320,213,images/5000184.jpg,labels_colored/5000184.png,labels_raw/5000184.layers.txt,labels_raw/5000184.regions.txt,labels_raw/5000184.surfaces.txt,155.568681
5000188,213,320,images/5000188.jpg,labels_colored/5000188.png,labels_raw/5000188.layers.txt,labels_raw/5000188.regions.txt,labels_raw/5000188.surfaces.txt,175.445055
5000190,213,320,images/5000190.jpg,labels_colored/5000190.png,labels_raw/5000190.layers.txt,labels_raw/5000190.regions.txt,labels_raw/5000190.surfaces.txt,275.664835
5000191,320,213,images/5000191.jpg,labels_colored/5000191.png,labels_raw/5000191.layers.txt,labels_raw/5000191.regions.txt,labels_raw/5000191.surfaces.txt,36.195054999999996
5000192,320,213,images/5000192.jpg,labels_colored/5000192.png,labels_raw/5000192.layers.txt,labels_raw/5000192.regions.txt,labels_raw/5000192.surfaces.txt,103.469613
5000194,320,213,images/5000194.jpg,labels_colored/5000194.png,labels_raw/5000194.layers.txt,labels_raw/5000194.regions.txt,labels_raw/5000194.surfaces.txt,156.425414
5000195,320,213,images/5000195.jpg,labels_colored/5000195.png,labels_raw/5000195.layers.txt,labels_raw/5000195.regions.txt,labels_raw/5000195.surfaces.txt,162.309392
5000196,320,213,images/5000196.jpg,labels_colored/5000196.png,labels_raw/5000196.layers.txt,labels_raw/5000196.regions.txt,labels_raw/5000196.surfaces.txt,142.303867
5000197,320,213,images/5000197.jpg,labels_colored/5000197.png,labels_raw/5000197.layers.txt,labels_raw/5000197.regions.txt,labels_raw/5000197.surfaces.txt,91.701657
5000198,320,213,images/5000198.jpg,labels_colored/5000198.png,labels_raw/5000198.layers.txt,labels_raw/5000198.regions.txt,labels_raw/5000198.surfaces.txt,131.712707
5000199,320,213,images/5000199.jpg,labels_colored/5000199.png,labels_raw/5000199.layers.txt,labels_raw/5000199.regions.txt,labels_raw/5000199.surfaces.txt,181.138122
5000200,320,213,images/5000200.jpg,labels_colored/5000200.png,labels_raw/5000200.layers.txt,labels_raw/5000200.regions.txt,labels_raw/5000200.surfaces.txt,135.24309399999999
5000201,213,320,images/5000201.jpg,labels_colored/5000201.png,labels_raw/5000201.layers.txt,labels_raw/5000201.regions.txt,labels_raw/5000201.surfaces.txt,188.787293
5000202,320,213,images/5000202.jpg,labels_colored/5000202.png,labels_raw/5000202.layers.txt,labels_raw/5000202.regions.txt,labels_raw/5000202.surfaces.txt,147.01105
5000203,320,213,images/5000203.jpg,labels_colored/5000203.png,labels_raw/5000203.layers.txt,labels_raw/5000203.regions.txt,labels_raw/5000203.surfaces.txt,158.779006
5000204,320,213,images/5000204.jpg,labels_colored/5000204.png,labels_raw/5000204.layers.txt,labels_raw/5000204.regions.txt,labels_raw/5000204.surfaces.txt,23.447514
5000205,320,213,images/5000205.jpg,labels_colored/5000205.png,labels_raw/5000205.layers.txt,labels_raw/5000205.regions.txt,labels_raw/5000205.surfaces.txt,108.755495
5000226,320,213,images/5000226.jpg,labels_colored/5000226.png,labels_raw/5000226.layers.txt,labels_raw/5000226.regions.txt,labels_raw/5000226.surfaces.txt,35.024725
5000234,320,213,images/5000234.jpg,labels_colored/5000234.png,labels_raw/5000234.layers.txt,labels_raw/5000234.regions.txt,labels_raw/5000234.surfaces.txt,39.706044
5000257,320,213,images/5000257.jpg,labels_colored/5000257.png,labels_raw/5000257.layers.txt,labels_raw/5000257.regions.txt,labels_raw/5000257.surfaces.txt,73.645604
5000264,320,213,images/5000264.jpg,labels_colored/5000264.png,labels_raw/5000264.layers.txt,labels_raw/5000264.regions.txt,labels_raw/5000264.surfaces.txt,67.79395600000001
5000265,320,213,images/5000265.jpg,labels_colored/5000265.png,labels_raw/5000265.layers.txt,labels_raw/5000265.regions.txt,labels_raw/5000265.surfaces.txt,70.134615
6000000,320,240,images/6000000.jpg,labels_colored/6000000.png,labels_raw/6000000.layers.txt,labels_raw/6000000.regions.txt,labels_raw/6000000.surfaces.txt,105.33516499999999
6000001,320,240,images/6000001.jpg,labels_colored/6000001.png,labels_raw/6000001.layers.txt,labels_raw/6000001.regions.txt,labels_raw/6000001.surfaces.txt,44.675824
6000002,320,240,images/6000002.jpg,labels_colored/6000002.png,labels_raw/6000002.layers.txt,labels_raw/6000002.regions.txt,labels_raw/6000002.surfaces.txt,111.218232
6000003,320,240,images/6000003.jpg,labels_colored/6000003.png,labels_raw/6000003.layers.txt,labels_raw/6000003.regions.txt,labels_raw/6000003.surfaces.txt,109.892265
6000004,320,240,images/6000004.jpg,labels_colored/6000004.png,labels_raw/6000004.layers.txt,labels_raw/6000004.regions.txt,labels_raw/6000004.surfaces.txt,32.986188
6000005,320,240,images/6000005.jpg,labels_colored/6000005.png,labels_raw/6000005.layers.txt,labels_raw/6000005.regions.txt,labels_raw/6000005.surfaces.txt,164.25690600000001
6000006,320,240,images/6000006.jpg,labels_colored/6000006.png,labels_raw/6000006.layers.txt,labels_raw/6000006.regions.txt,labels_raw/6000006.surfaces.txt,109.892265
6000007,320,240,images/6000007.jpg,labels_colored/6000007.png,labels_raw/6000007.layers.txt,labels_raw/6000007.regions.txt,labels_raw/6000007.surfaces.txt,135.085635
6000008,320,240,images/6000008.jpg,labels_colored/6000008.png,labels_raw/6000008.layers.txt,labels_raw/6000008.regions.txt,labels_raw/6000008.surfaces.txt,128.455801
6000009,320,240,images/6000009.jpg,labels_colored/6000009.png,labels_raw/6000009.layers.txt,labels_raw/6000009.regions.txt,labels_raw/6000009.surfaces.txt,149.671271
6000010,320,240,images/6000010.jpg,labels_colored/6000010.png,labels_raw/6000010.layers.txt,labels_raw/6000010.regions.txt,labels_raw/6000010.surfaces.txt,129.781768
6000011,320,240,images/6000011.jpg,labels_colored/6000011.png,labels_raw/6000011.layers.txt,labels_raw/6000011.regions.txt,labels_raw/6000011.surfaces.txt,103.262431
6000012,320,240,images/6000012.jpg,labels_colored/6000012.png,labels_raw/6000012.layers.txt,labels_raw/6000012.regions.txt,labels_raw/6000012.surfaces.txt,128.455801
6000013,320,240,images/6000013.jpg,labels_colored/6000013.png,labels_raw/6000013.layers.txt,labels_raw/6000013.regions.txt,labels_raw/6000013.surfaces.txt,128.455801
6000014,320,240,images/6000014.jpg,labels_colored/6000014.png,labels_raw/6000014.layers.txt,labels_raw/6000014.regions.txt,labels_raw/6000014.surfaces.txt,142.258242
6000015,320,240,images/6000015.jpg,labels_colored/6000015.png,labels_raw/6000015.layers.txt,labels_raw/6000015.regions.txt,labels_raw/6000015.surfaces.txt,114.56593400000001
6000016,320,240,images/6000016.jpg,labels_colored/6000016.png,labels_raw/6000016.layers.txt,labels_raw/6000016.regions.txt,labels_raw/6000016.surfaces.txt,127.752747
6000017,320,240,images/6000017.jpg,labels_colored/6000017.png,labels_raw/6000017.layers.txt,labels_raw/6000017.regions.txt,labels_raw/6000017.surfaces.txt,111.92857099999999
6000018,320,240,images/6000018.jpg,labels_colored/6000018.png,labels_raw/6000018.layers.txt,labels_raw/6000018.regions.txt,labels_raw/6000018.surfaces.txt,111.92857099999999
6000019,320,240,images/6000019.jpg,labels_colored/6000019.png,labels_raw/6000019.layers.txt,labels_raw/6000019.regions.txt,labels_raw/6000019.surfaces.txt,125.115385
6000020,320,240,images/6000020.jpg,labels_colored/6000020.png,labels_raw/6000020.layers.txt,labels_raw/6000020.regions.txt,labels_raw/6000020.surfaces.txt,106.653846
6000021,320,240,images/6000021.jpg,labels_colored/6000021.png,labels_raw/6000021.layers.txt,labels_raw/6000021.regions.txt,labels_raw/6000021.surfaces.txt,138.302198
6000022,320,240,images/6000022.jpg,labels_colored/6000022.png,labels_raw/6000022.layers.txt,labels_raw/6000022.regions.txt,labels_raw/6000022.surfaces.txt,139.063536
6000023,320,240,images/6000023.jpg,labels_colored/6000023.png,labels_raw/6000023.layers.txt,labels_raw/6000023.regions.txt,labels_raw/6000023.surfaces.txt,136.411602
6000024,320,240,images/6000024.jpg,labels_colored/6000024.png,labels_raw/6000024.layers.txt,labels_raw/6000024.regions.txt,labels_raw/6000024.surfaces.txt,135.085635
6000025,320,240,images/6000025.jpg,labels_colored/6000025.png,labels_raw/6000025.layers.txt,labels_raw/6000025.regions.txt,labels_raw/6000025.surfaces.txt,127.129834
6000026,320,240,images/6000026.jpg,labels_colored/6000026.png,labels_raw/6000026.layers.txt,labels_raw/6000026.regions.txt,labels_raw/6000026.surfaces.txt,124.477901
6000027,320,240,images/6000027.jpg,labels_colored/6000027.png,labels_raw/6000027.layers.txt,labels_raw/6000027.regions.txt,labels_raw/6000027.surfaces.txt,117.84806599999999
6000028,320,240,images/6000028.jpg,labels_colored/6000028.png,labels_raw/6000028.layers.txt,labels_raw/6000028.regions.txt,labels_raw/6000028.surfaces.txt,120.0
6000029,320,240,images/6000029.jpg,labels_colored/6000029.png,labels_raw/6000029.layers.txt,labels_raw/6000029.regions.txt,labels_raw/6000029.surfaces.txt,132.433702
6000030,320,240,images/6000030.jpg,labels_colored/6000030.png,labels_raw/6000030.layers.txt,labels_raw/6000030.regions.txt,labels_raw/6000030.surfaces.txt,144.367403
6000031,320,240,images/6000031.jpg,labels_colored/6000031.png,labels_raw/6000031.layers.txt,labels_raw/6000031.regions.txt,labels_raw/6000031.surfaces.txt,145.69337
6000032,320,240,images/6000032.jpg,labels_colored/6000032.png,labels_raw/6000032.layers.txt,labels_raw/6000032.regions.txt,labels_raw/6000032.surfaces.txt,136.411602
6000033,320,240,images/6000033.jpg,labels_colored/6000033.png,labels_raw/6000033.layers.txt,labels_raw/6000033.regions.txt,labels_raw/6000033.surfaces.txt,93.980663
6000034,320,240,images/6000034.jpg,labels_colored/6000034.png,labels_raw/6000034.layers.txt,labels_raw/6000034.regions.txt,labels_raw/6000034.surfaces.txt,120.0
6000035,320,240,images/6000035.jpg,labels_colored/6000035.png,labels_raw/6000035.layers.txt,labels_raw/6000035.regions.txt,labels_raw/6000035.surfaces.txt,135.664835
6000036,320,240,images/6000036.jpg,labels_colored/6000036.png,labels_raw/6000036.layers.txt,labels_raw/6000036.regions.txt,labels_raw/6000036.surfaces.txt,110.60989
6000037,320,240,images/6000037.jpg,labels_colored/6000037.png,labels_raw/6000037.layers.txt,labels_raw/6000037.regions.txt,labels_raw/6000037.surfaces.txt,110.60989
6000038,320,240,images/6000038.jpg,labels_colored/6000038.png,labels_raw/6000038.layers.txt,labels_raw/6000038.regions.txt,labels_raw/6000038.surfaces.txt,85.55494499999999
6000039,320,240,images/6000039.jpg,labels_colored/6000039.png,labels_raw/6000039.layers.txt,labels_raw/6000039.regions.txt,labels_raw/6000039.surfaces.txt,140.93956
6000040,320,240,images/6000040.jpg,labels_colored/6000040.png,labels_raw/6000040.layers.txt,labels_raw/6000040.regions.txt,labels_raw/6000040.surfaces.txt,102.697802
6000041,320,240,images/6000041.jpg,labels_colored/6000041.png,labels_raw/6000041.layers.txt,labels_raw/6000041.regions.txt,labels_raw/6000041.surfaces.txt,126.43406599999999
6000042,320,240,images/6000042.jpg,labels_colored/6000042.png,labels_raw/6000042.layers.txt,labels_raw/6000042.regions.txt,labels_raw/6000042.surfaces.txt,78.069061
6000043,320,240,images/6000043.jpg,labels_colored/6000043.png,labels_raw/6000043.layers.txt,labels_raw/6000043.regions.txt,labels_raw/6000043.surfaces.txt,88.676796
6000044,320,240,images/6000044.jpg,labels_colored/6000044.png,labels_raw/6000044.layers.txt,labels_raw/6000044.regions.txt,labels_raw/6000044.surfaces.txt,101.936464
6000045,320,240,images/6000045.jpg,labels_colored/6000045.png,labels_raw/6000045.layers.txt,labels_raw/6000045.regions.txt,labels_raw/6000045.surfaces.txt,70.11326
6000046,320,240,images/6000046.jpg,labels_colored/6000046.png,labels_raw/6000046.layers.txt,labels_raw/6000046.regions.txt,labels_raw/6000046.surfaces.txt,70.11326
